ID;Brand;Model;Width;Profile;Rim;Category;Price;Stock;Tag;Description;SpeedRating;LoadIndex;Image
653;Xbri;.5  156/ ECOWAY P1;315;80;22;camiones;469000;16;;Neumático Xbri .5  156/ ECOWAY P1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;L;150;https://www.sunset.com.py/img/pattern/xbri/106105/xbri_ecoway-p1_01_s.jpg
654;Xbri;.5  154/ XB99;305;75;24;camiones;469000;8;;Neumático Xbri .5  154/ XB99 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;L;149;https://www.sunset.com.py/img/pattern/xbri/602/xbri_xb99_01_s.jpg
655;Xbri;.5  156/ ECOPLUS A2;315;80;22;camiones;469000;22;Destacado;Neumático Xbri .5  156/ ECOPLUS A2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;L;150;https://www.sunset.com.py/img/pattern/xbri/74900/xbri_ecoplus-a2_01_s.jpg
656;Xbri;.5  152/ ROBUSTO B5;295;80;22;camiones;469000;13;Premium;Neumático Xbri .5  152/ ROBUSTO B5 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;M;149;https://www.sunset.com.py/img/pattern/xbri/86162/xbri_robusto-b5_01_s.jpg
657;Xbri;.5  152/ XCURVE K2;295;80;22;camiones;473800;18;;Neumático Xbri .5  152/ XCURVE K2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;K;149;https://www.sunset.com.py/img/pattern/xbri/150141/xbri_xcurve-k2_01_s.jpg
658;Xbri;.5  152/ ECOCITY+;295;80;22;camiones;479400;15;;Neumático Xbri .5  152/ ECOCITY+ de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;L;149;https://www.sunset.com.py/img/pattern/xbri/101302/xbri_ecocity+-e1_01_s.jpg
659;Xbri;.5   ECOWAY D2;385;65;22;camiones;482600;9;Oferta;Neumático Xbri .5   ECOWAY D2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;L;160;https://www.sunset.com.py/img/pattern/xbri/140925/xbri_ecoway-d2_01_s.jpg
660;Xbri;.5  152/ FORZA BLOCK P1;295;80;22;camiones;482600;16;;Neumático Xbri .5  152/ FORZA BLOCK P1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;J;149;https://www.sunset.com.py/img/pattern/xbri/106109/xbri_forza-block-p1_01_s.jpg
661;Xbri;.5   ECOPLUS B6;385;65;22;camiones;485800;12;;Neumático Xbri .5   ECOPLUS B6 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;K;160;https://www.sunset.com.py/img/pattern/xbri/130915/xbri_ecoplus-b6_01_s.jpg
662;Xbri;.5  152/ XCURVE;295;80;22;camiones;493000;7;;Neumático Xbri .5  152/ XCURVE de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;M;149;https://www.sunset.com.py/img/pattern/xbri/52040/xbri_xcurve_01_s.jpg
663;Xbri;.5  152/ XFORZA E1;295;80;22;camiones;505000;8;Destacado;Neumático Xbri .5  152/ XFORZA E1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;M;149;https://www.sunset.com.py/img/pattern/xbri/137720/xbri_xforza-e1_01_s.jpg
664;Xbri;ALUMINUM WHEEL 22.5X11.75 335X10 - 10 HOLES POLISHED ONESIDE;205;55;16;camiones;517000;13;;Neumático Xbri ALUMINUM WHEEL 22.5X11.75 335X10 - 10 HOLES POLISHED ONESIDE de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V (Hasta 240 km/h);91 (Hasta 615 kg);https://images.unsplash.com/photo-1578844251758-2f71da64c96f?auto=format&fit=crop&q=80&w=500
665;Xbri;.5  152/ FORZA PLUS C2;295;80;22;camiones;520200;8;;Neumático Xbri .5  152/ FORZA PLUS C2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;M;149;https://www.sunset.com.py/img/pattern/xbri/106506/xbri_forza-plus-c2_01_s.jpg
666;Xbri;.5  152/ FORZA BLOCK K1;295;80;22;camiones;520200;18;;Neumático Xbri .5  152/ FORZA BLOCK K1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;K;149;https://www.sunset.com.py/img/pattern/xbri/97303/xbri_forza-block-k1_01_s.jpg
667;Xbri;.5  152/ XFORZA;295;80;22;camiones;525800;15;;Neumático Xbri .5  152/ XFORZA de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;L;149;https://www.sunset.com.py/img/pattern/xbri/52041/xbri_xforza_01_s.jpg
668;Xbri;.5  152/ XFORZA K1;295;80;22;camiones;551400;11;;Neumático Xbri .5  152/ XFORZA K1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;K;149;https://www.sunset.com.py/img/pattern/xbri/97302/xbri_xforza-k1_01_s.jpg
669;Durable;R1 TT TYRE ONLY;6.00;--;12;agricolas;156200;22;Premium;Neumático Durable R1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;6 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
670;Durable;R-1 TT TYRE ONLY;5.00;--;12;agricolas;190600;11;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;4 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
671;Durable;R1 TT TYRE ONLY;6.00;--;16;agricolas;190600;13;;Neumático Durable R1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;8 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
672;Durable;R-1 TT TYRE ONLY;7.50;--;16;agricolas;199400;14;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
673;Durable;R1 TT;6.00;--;16;agricolas;199400;26;;Neumático Durable R1 TT de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;8 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
674;Durable;F-2(3RIB) TT TYRE ONLY;6.50;--;16;agricolas;208200;8;;Neumático Durable F-2(3RIB) TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;8 PR;https://www.sunset.com.py/img/pattern/durable/143326/durable_f-2(3rib)_01_s.jpg
675;Durable;TH672 TT TYRE ONLY;6.50;--;16;agricolas;242600;17;;Neumático Durable TH672 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/126101/durable_th672_01_s.jpg
676;Durable;TH672 TT TYRE ONLY;7.00;--;16;agricolas;242600;14;;Neumático Durable TH672 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/126101/durable_th672_01_s.jpg
677;Durable;F-2(3RIB) TL;7.50;--;16;agricolas;250600;25;Destacado;Neumático Durable F-2(3RIB) TL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/143326/durable_f-2(3rib)_01_s.jpg
678;Durable;F-2(3RIB) TL;7.50;--;18;agricolas;250600;9;;Neumático Durable F-2(3RIB) TL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/143326/durable_f-2(3rib)_01_s.jpg
679;Durable;R1 TT TYRE ONLY;8.3;--;24;agricolas;259400;19;;Neumático Durable R1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;8 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
680;Durable;10.5/  I-1 TT TYRE ONLY;80;--;18;agricolas;274600;7;;Neumático Durable 10.5/  I-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/762/durable_i-1_01_s.jpg
681;Durable;R-1 TT TYRE ONLY;9.5;--;24;agricolas;326600;22;Oferta;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;10 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
682;Durable;F-2(3RIB) TT SET;10.00;--;16;agricolas;404400;9;;Neumático Durable F-2(3RIB) TT SET de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;10 PR;https://www.sunset.com.py/img/pattern/durable/143326/durable_f-2(3rib)_01_s.jpg
683;Durable;400/  I-3 TL;60;--;15.5;agricolas;404400;5;;Neumático Durable 400/  I-3 TL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/58040/durable_i-3_01_s.jpg
684;Durable;R1 TT TYRE ONLY;11.2;--;24;agricolas;416400;8;Premium;Neumático Durable R1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;8 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
685;Durable;400/  RIB100 TL;60;--;15.5;agricolas;490000;21;Destacado;Neumático Durable 400/  RIB100 TL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/134120/durable_rib100_01_s.jpg
686;Durable;F-2(3RIB) TL;11.00;--;16;agricolas;490000;15;;Neumático Durable F-2(3RIB) TL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;10 PR;https://www.sunset.com.py/img/pattern/durable/143326/durable_f-2(3rib)_01_s.jpg
687;Durable;R-2 TT TYRE ONLY;9.5;--;24;agricolas;531600;5;;Neumático Durable R-2 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;8 PR;https://www.sunset.com.py/img/pattern/durable/692/durable_r2_01_s.jpg
688;Durable;R-1 TT TYRE ONLY;16.9;--;24;agricolas;533200;27;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
689;Durable;R-1 TT TYRE ONLY;12.4;--;24;agricolas;645200;14;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
690;Durable;MR1 TT TYRE ONLY;12.4;--;38;agricolas;703600;17;;Neumático Durable MR1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;10 PR;https://www.sunset.com.py/img/pattern/durable/108520/durable_mr-1_01_s.jpg
691;Durable;MR-1 TT TYRE ONLY;12.4;--;36;agricolas;703600;10;;Neumático Durable MR-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/108520/durable_mr-1_01_s.jpg
692;Durable;R-1 TT TYRE ONLY;14.9;--;28;agricolas;703600;17;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;12 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
693;Durable;R-1 TT TYRE ONLY;14.9;--;26;agricolas;705200;12;Oferta;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;14 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
694;Durable;R-1 TT TYRE ONLY;14.9;--;24;agricolas;756400;16;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;14 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
695;Durable;R-1 TT TYRE ONLY;15.5;--;38;agricolas;807600;9;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
696;Durable;R-1 TT TYRE ONLY;16.9;--;30;agricolas;910800;6;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
697;Durable;R-1 TT TYRE ONLY;18.4;--;26;agricolas;910800;15;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
698;Durable;R-1 TT TYRE ONLY;18.4;--;30;agricolas;943600;9;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
699;Durable;R-2 TT TYRE ONLY;13.6;--;24;agricolas;945200;23;Premium;Neumático Durable R-2 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;10 PR;https://www.sunset.com.py/img/pattern/durable/692/durable_r2_01_s.jpg
700;Durable;R-1 TT TYRE ONLY;18.4;--;38;agricolas;979600;16;;Neumático Durable R-1 TT TYRE ONLY de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;--;16 PR;https://www.sunset.com.py/img/pattern/durable/747/durable_r1_01_s.jpg
